Origin ZIP,Origin Neighborhood,Destination ZIP,Destination Neighborhood,Mode,Distance (mi),Duration (min)
11215,"Park Slope, Gowanus",11239,Starrett City,bicycling,7.3,41
11216,"Bedford-Stuyvesant, Crown Heights",11201,"Brooklyn Heights, DUMBO",driving,5.7,25
11216,"Bedford-Stuyvesant, Crown Heights",11201,"Brooklyn Heights, DUMBO",bicycling,3.4,21
11216,"Bedford-Stuyvesant, Crown Heights",11203,"East Flatbush, Erasmus",driving,2.9,17
11216,"Bedford-Stuyvesant, Crown Heights",11203,"East Flatbush, Erasmus",bicycling,2.8,16
11216,"Bedford-Stuyvesant, Crown Heights",11204,"Bensonhurst, Mapleton",driving,6.0,33
11216,"Bedford-Stuyvesant, Crown Heights",11204,"Bensonhurst, Mapleton",bicycling,5.9,34
11216,"Bedford-Stuyvesant, Crown Heights",11205,"Fort Greene, Clinton Hill",driving,1.4,8
11216,"Bedford-Stuyvesant, Crown Heights",11205,"Fort Greene, Clinton Hill",bicycling,1.4,9
11216,"Bedford-Stuyvesant, Crown Heights",11206,"Williamsburg, Bushwick",driving,2.7,17
11216,"Bedford-Stuyvesant, Crown Heights",11206,"Williamsburg, Bushwick",bicycling,2.8,17
11216,"Bedford-Stuyvesant, Crown Heights",11207,"East New York, Cypress Hills",driving,3.8,20
11216,"Bedford-Stuyvesant, Crown Heights",11207,"East New York, Cypress Hills",bicycling,4.2,23
11216,"Bedford-Stuyvesant, Crown Heights",11208,"Cypress Hills, East New York",driving,4.5,23
11216,"Bedford-Stuyvesant, Crown Heights",11208,"Cypress Hills, East New York",bicycling,4.9,27
11216,"Bedford-Stuyvesant, Crown Heights",11209,Bay Ridge,driving,9.4,32
11216,"Bedford-Stuyvesant, Crown Heights",11209,Bay Ridge,bicycling,7.5,42
11216,"Bedford-Stuyvesant, Crown Heights",11210,"Flatbush, Midwood",driving,3.7,24
11216,"Bedford-Stuyvesant, Crown Heights",11210,"Flatbush, Midwood",bicycling,4.6,29
11216,"Bedford-Stuyvesant, Crown Heights",11211,Williamsburg,driving,2.8,14
11216,"Bedford-Stuyvesant, Crown Heights",11211,Williamsburg,bicycling,2.5,16
11216,"Bedford-Stuyvesant, Crown Heights",11212,Brownsville,driving,2.7,16
11216,"Bedford-Stuyvesant, Crown Heights",11212,Brownsville,bicycling,2.8,17
11216,"Bedford-Stuyvesant, Crown Heights",11213,Crown Heights,driving,1.1,6
11216,"Bedford-Stuyvesant, Crown Heights",11213,Crown Heights,bicycling,1.1,7
11216,"Bedford-Stuyvesant, Crown Heights",11214,"Bensonhurst, Bath Beach",driving,10.4,37
11216,"Bedford-Stuyvesant, Crown Heights",11214,"Bensonhurst, Bath Beach",bicycling,6.9,39
11216,"Bedford-Stuyvesant, Crown Heights",11215,"Park Slope, Gowanus",driving,2.7,17
11216,"Bedford-Stuyvesant, Crown Heights",11215,"Park Slope, Gowanus",bicycling,2.5,16
11216,"Bedford-Stuyvesant, Crown Heights",11217,"Park Slope, Boerum Hill",driving,2.0,13
11216,"Bedford-Stuyvesant, Crown Heights",11217,"Park Slope, Boerum Hill",bicycling,2.0,13
11216,"Bedford-Stuyvesant, Crown Heights",11218,"Windsor Terrace, Kensington",driving,3.9,20
11216,"Bedford-Stuyvesant, Crown Heights",11218,"Windsor Terrace, Kensington",bicycling,3.4,20
11216,"Bedford-Stuyvesant, Crown Heights",11219,Borough Park,driving,5.0,31
11216,"Bedford-Stuyvesant, Crown Heights",11219,Borough Park,bicycling,5.0,29
11216,"Bedford-Stuyvesant, Crown Heights",11220,"Sunset Park, Greenwood",driving,7.8,28
11216,"Bedford-Stuyvesant, Crown Heights",11220,"Sunset Park, Greenwood",bicycling,5.3,31
11216,"Bedford-Stuyvesant, Crown Heights",11221,"Bedford-Stuyvesant, Bushwick",driving,2.5,15
11216,"Bedford-Stuyvesant, Crown Heights",11221,"Bedford-Stuyvesant, Bushwick",bicycling,2.3,14
11216,"Bedford-Stuyvesant, Crown Heights",11222,Greenpoint,driving,4.7,21
11216,"Bedford-Stuyvesant, Crown Heights",11222,Greenpoint,bicycling,4.3,25
11216,"Bedford-Stuyvesant, Crown Heights",11223,"Gravesend, Homecrest",driving,7.2,38
11216,"Bedford-Stuyvesant, Crown Heights",11223,"Gravesend, Homecrest",bicycling,7.3,42
11216,"Bedford-Stuyvesant, Crown Heights",11224,Coney Island,driving,14.1,37
11216,"Bedford-Stuyvesant, Crown Heights",11224,Coney Island,bicycling,9.3,55
11216,"Bedford-Stuyvesant, Crown Heights",11225,"Prospect Lefferts Gardens, Wingate",driving,1.3,10
11216,"Bedford-Stuyvesant, Crown Heights",11225,"Prospect Lefferts Gardens, Wingate",bicycling,1.3,9
11216,"Bedford-Stuyvesant, Crown Heights",11226,Flatbush,driving,2.5,17
11216,"Bedford-Stuyvesant, Crown Heights",11226,Flatbush,bicycling,2.7,17
11216,"Bedford-Stuyvesant, Crown Heights",11228,Dyker Heights,driving,9.3,30
11216,"Bedford-Stuyvesant, Crown Heights",11228,Dyker Heights,bicycling,7.2,41
11216,"Bedford-Stuyvesant, Crown Heights",11229,"Sheepshead Bay, Madison",driving,5.7,34
11216,"Bedford-Stuyvesant, Crown Heights",11229,"Sheepshead Bay, Madison",bicycling,6.1,37
11216,"Bedford-Stuyvesant, Crown Heights",11230,Midwood,driving,5.3,31
11216,"Bedford-Stuyvesant, Crown Heights",11230,Midwood,bicycling,5.8,33
11216,"Bedford-Stuyvesant, Crown Heights",11231,"Carroll Gardens, Red Hook",driving,4.2,24
11216,"Bedford-Stuyvesant, Crown Heights",11231,"Carroll Gardens, Red Hook",bicycling,4.3,24
11216,"Bedford-Stuyvesant, Crown Heights",11232,"Sunset Park, Industry City",driving,4.6,25
11216,"Bedford-Stuyvesant, Crown Heights",11232,"Sunset Park, Industry City",bicycling,4.6,27
11216,"Bedford-Stuyvesant, Crown Heights",11233,"Bedford-Stuyvesant, Ocean Hill",driving,1.8,11
11216,"Bedford-Stuyvesant, Crown Heights",11233,"Bedford-Stuyvesant, Ocean Hill",bicycling,2.0,13
11216,"Bedford-Stuyvesant, Crown Heights",11234,"Marine Park, Mill Basin",driving,9.0,33
11216,"Bedford-Stuyvesant, Crown Heights",11234,"Marine Park, Mill Basin",bicycling,9.3,50
11216,"Bedford-Stuyvesant, Crown Heights",11235,"Brighton Beach, Manhattan Beach",driving,6.7,38
11216,"Bedford-Stuyvesant, Crown Heights",11235,"Brighton Beach, Manhattan Beach",bicycling,7.0,43
11216,"Bedford-Stuyvesant, Crown Heights",11236,"Canarsie, Bergen Beach",driving,5.3,27
11216,"Bedford-Stuyvesant, Crown Heights",11236,"Canarsie, Bergen Beach",bicycling,5.2,30
11216,"Bedford-Stuyvesant, Crown Heights",11238,"Prospect Heights, Clinton Hill",driving,1.0,6
11216,"Bedford-Stuyvesant, Crown Heights",11238,"Prospect Heights, Clinton Hill",bicycling,1.1,7
11216,"Bedford-Stuyvesant, Crown Heights",11239,Starrett City,driving,5.5,28
11216,"Bedford-Stuyvesant, Crown Heights",11239,Starrett City,bicycling,6.0,33
11217,"Park Slope, Boerum Hill",11201,"Brooklyn Heights, DUMBO",driving,4.4,19
11217,"Park Slope, Boerum Hill",11201,"Brooklyn Heights, DUMBO",bicycling,1.8,12
11217,"Park Slope, Boerum Hill",11203,"East Flatbush, Erasmus",driving,4.1,22
11217,"Park Slope, Boerum Hill",11203,"East Flatbush, Erasmus",bicycling,4.1,24
11217,"Park Slope, Boerum Hill",11204,"Bensonhurst, Mapleton",driving,5.8,27
11217,"Park Slope, Boerum Hill",11204,"Bensonhurst, Mapleton",bicycling,5.9,33
11217,"Park Slope, Boerum Hill",11205,"Fort Greene, Clinton Hill",driving,2.2,15
11217,"Park Slope, Boerum Hill",11205,"Fort Greene, Clinton Hill",bicycling,2.3,14
11217,"Park Slope, Boerum Hill",11206,"Williamsburg, Bushwick",driving,4.8,22
11217,"Park Slope, Boerum Hill",11206,"Williamsburg, Bushwick",bicycling,3.7,23
11217,"Park Slope, Boerum Hill",11207,"East New York, Cypress Hills",driving,5.4,29
11217,"Park Slope, Boerum Hill",11207,"East New York, Cypress Hills",bicycling,5.6,32
11217,"Park Slope, Boerum Hill",11208,"Cypress Hills, East New York",driving,6.2,33
11217,"Park Slope, Boerum Hill",11208,"Cypress Hills, East New York",bicycling,6.3,36
11217,"Park Slope, Boerum Hill",11209,Bay Ridge,driving,6.3,22
11217,"Park Slope, Boerum Hill",11209,Bay Ridge,bicycling,5.8,32
11217,"Park Slope, Boerum Hill",11210,"Flatbush, Midwood",driving,4.8,25
11217,"Park Slope, Boerum Hill",11210,"Flatbush, Midwood",bicycling,4.9,28
11217,"Park Slope, Boerum Hill",11211,Williamsburg,driving,3.3,14
11217,"Park Slope, Boerum Hill",11211,Williamsburg,bicycling,3.4,22
11217,"Park Slope, Boerum Hill",11212,Brownsville,driving,4.1,22
11217,"Park Slope, Boerum Hill",11212,Brownsville,bicycling,4.2,25
11217,"Park Slope, Boerum Hill",11213,Crown Heights,driving,2.7,15
11217,"Park Slope, Boerum Hill",11213,Crown Heights,bicycling,2.5,15
11217,"Park Slope, Boerum Hill",11214,"Bensonhurst, Bath Beach",driving,7.3,28
11217,"Park Slope, Boerum Hill",11214,"Bensonhurst, Bath Beach",bicycling,7.0,39
11217,"Park Slope, Boerum Hill",11215,"Park Slope, Gowanus",driving,1.3,9
11217,"Park Slope, Boerum Hill",11215,"Park Slope, Gowanus",bicycling,1.3,9
11217,"Park Slope, Boerum Hill",11216,"Bedford-Stuyvesant, Crown Heights",driving,2.1,15
11217,"Park Slope, Boerum Hill",11216,"Bedford-Stuyvesant, Crown Heights",bicycling,2.0,14
11217,"Park Slope, Boerum Hill",11218,"Windsor Terrace, Kensington",driving,2.8,15
11217,"Park Slope, Boerum Hill",11218,"Windsor Terrace, Kensington",bicycling,3.4,19
11217,"Park Slope, Boerum Hill",11219,Borough Park,driving,4.5,25
11217,"Park Slope, Boerum Hill",11219,Borough Park,bicycling,4.7,27
11217,"Park Slope, Boerum Hill",11220,"Sunset Park, Greenwood",driving,4.8,19
11217,"Park Slope, Boerum Hill",11220,"Sunset Park, Greenwood",bicycling,3.7,21
11217,"Park Slope, Boerum Hill",11221,"Bedford-Stuyvesant, Bushwick",driving,3.5,24
11217,"Park Slope, Boerum Hill",11221,"Bedford-Stuyvesant, Bushwick",bicycling,3.2,20
11217,"Park Slope, Boerum Hill",11222,Greenpoint,driving,5.2,21
11217,"Park Slope, Boerum Hill",11222,Greenpoint,bicycling,5.0,30
11217,"Park Slope, Boerum Hill",11223,"Gravesend, Homecrest",driving,7.1,32
11217,"Park Slope, Boerum Hill",11223,"Gravesend, Homecrest",bicycling,7.3,41
11217,"Park Slope, Boerum Hill",11224,Coney Island,driving,11.0,28
11217,"Park Slope, Boerum Hill",11224,Coney Island,bicycling,9.3,53
11217,"Park Slope, Boerum Hill",11225,"Prospect Lefferts Gardens, Wingate",driving,2.0,13
11217,"Park Slope, Boerum Hill",11225,"Prospect Lefferts Gardens, Wingate",bicycling,2.2,13
11217,"Park Slope, Boerum Hill",11226,Flatbush,driving,3.1,19
11217,"Park Slope, Boerum Hill",11226,Flatbush,bicycling,3.4,20
11217,"Park Slope, Boerum Hill",11228,Dyker Heights,driving,6.2,21
11217,"Park Slope, Boerum Hill",11228,Dyker Heights,bicycling,6.3,35
11217,"Park Slope, Boerum Hill",11229,"Sheepshead Bay, Madison",driving,6.6,33
11217,"Park Slope, Boerum Hill",11229,"Sheepshead Bay, Madison",bicycling,6.8,39
11217,"Park Slope, Boerum Hill",11230,Midwood,driving,5.5,25
11217,"Park Slope, Boerum Hill",11230,Midwood,bicycling,5.8,32
11217,"Park Slope, Boerum Hill",11231,"Carroll Gardens, Red Hook",driving,2.7,16
11217,"Park Slope, Boerum Hill",11231,"Carroll Gardens, Red Hook",bicycling,2.5,14
11217,"Park Slope, Boerum Hill",11232,"Sunset Park, Industry City",driving,2.7,16
11217,"Park Slope, Boerum Hill",11232,"Sunset Park, Industry City",bicycling,2.9,17
11217,"Park Slope, Boerum Hill",11233,"Bedford-Stuyvesant, Ocean Hill",driving,3.5,21
11217,"Park Slope, Boerum Hill",11233,"Bedford-Stuyvesant, Ocean Hill",bicycling,3.5,21
11217,"Park Slope, Boerum Hill",11234,"Marine Park, Mill Basin",driving,20.6,36
11217,"Park Slope, Boerum Hill",11234,"Marine Park, Mill Basin",bicycling,10.7,58
11217,"Park Slope, Boerum Hill",11235,"Brighton Beach, Manhattan Beach",driving,13.8,30
11217,"Park Slope, Boerum Hill",11235,"Brighton Beach, Manhattan Beach",bicycling,7.7,45
11217,"Park Slope, Boerum Hill",11236,"Canarsie, Bergen Beach",driving,6.6,32
11217,"Park Slope, Boerum Hill",11236,"Canarsie, Bergen Beach",bicycling,6.6,39
11217,"Park Slope, Boerum Hill",11238,"Prospect Heights, Clinton Hill",driving,1.1,8
11217,"Park Slope, Boerum Hill",11238,"Prospect Heights, Clinton Hill",bicycling,1.0,7
11217,"Park Slope, Boerum Hill",11239,Starrett City,driving,7.1,35
11217,"Park Slope, Boerum Hill",11239,Starrett City,bicycling,7.4,42
11218,"Windsor Terrace, Kensington",11201,"Brooklyn Heights, DUMBO",driving,8.2,21
11218,"Windsor Terrace, Kensington",11201,"Brooklyn Heights, DUMBO",bicycling,4.4,26
11218,"Windsor Terrace, Kensington",11203,"East Flatbush, Erasmus",driving,2.8,20
11218,"Windsor Terrace, Kensington",11203,"East Flatbush, Erasmus",bicycling,3.8,23
11218,"Windsor Terrace, Kensington",11204,"Bensonhurst, Mapleton",driving,2.3,14
11218,"Windsor Terrace, Kensington",11204,"Bensonhurst, Mapleton",bicycling,2.4,12
11218,"Windsor Terrace, Kensington",11205,"Fort Greene, Clinton Hill",driving,4.9,23
11218,"Windsor Terrace, Kensington",11205,"Fort Greene, Clinton Hill",bicycling,4.7,27
11218,"Windsor Terrace, Kensington",11206,"Williamsburg, Bushwick",driving,8.6,29
11218,"Windsor Terrace, Kensington",11206,"Williamsburg, Bushwick",bicycling,6.1,36
11218,"Windsor Terrace, Kensington",11207,"East New York, Cypress Hills",driving,5.5,35
11218,"Windsor Terrace, Kensington",11207,"East New York, Cypress Hills",bicycling,6.1,34
11218,"Windsor Terrace, Kensington",11208,"Cypress Hills, East New York",driving,8.1,38
11218,"Windsor Terrace, Kensington",11208,"Cypress Hills, East New York",bicycling,6.8,37
11218,"Windsor Terrace, Kensington",11209,Bay Ridge,driving,6.4,18
11218,"Windsor Terrace, Kensington",11209,Bay Ridge,bicycling,4.5,27
11218,"Windsor Terrace, Kensington",11210,"Flatbush, Midwood",driving,3.2,20
11218,"Windsor Terrace, Kensington",11210,"Flatbush, Midwood",bicycling,3.6,21
11218,"Windsor Terrace, Kensington",11211,Williamsburg,driving,7.1,20
11218,"Windsor Terrace, Kensington",11211,Williamsburg,bicycling,5.8,35
11218,"Windsor Terrace, Kensington",11212,Brownsville,driving,4.3,28
11218,"Windsor Terrace, Kensington",11212,Brownsville,bicycling,4.5,26
11218,"Windsor Terrace, Kensington",11213,Crown Heights,driving,4.3,20
11218,"Windsor Terrace, Kensington",11213,Crown Heights,bicycling,3.7,23
11218,"Windsor Terrace, Kensington",11214,"Bensonhurst, Bath Beach",driving,3.5,22
11218,"Windsor Terrace, Kensington",11214,"Bensonhurst, Bath Beach",bicycling,3.7,20
11218,"Windsor Terrace, Kensington",11215,"Park Slope, Gowanus",driving,1.8,8
11218,"Windsor Terrace, Kensington",11215,"Park Slope, Gowanus",bicycling,1.7,11
11218,"Windsor Terrace, Kensington",11216,"Bedford-Stuyvesant, Crown Heights",driving,4.5,22
11218,"Windsor Terrace, Kensington",11216,"Bedford-Stuyvesant, Crown Heights",bicycling,3.6,23
11218,"Windsor Terrace, Kensington",11217,"Park Slope, Boerum Hill",driving,3.0,14
11218,"Windsor Terrace, Kensington",11217,"Park Slope, Boerum Hill",bicycling,3.6,20
11218,"Windsor Terrace, Kensington",11219,Borough Park,driving,1.7,10
11218,"Windsor Terrace, Kensington",11219,Borough Park,bicycling,1.7,9
11218,"Windsor Terrace, Kensington",11220,"Sunset Park, Greenwood",driving,2.4,13
11218,"Windsor Terrace, Kensington",11220,"Sunset Park, Greenwood",bicycling,2.7,16
11218,"Windsor Terrace, Kensington",11221,"Bedford-Stuyvesant, Bushwick",driving,6.4,32
11218,"Windsor Terrace, Kensington",11221,"Bedford-Stuyvesant, Bushwick",bicycling,5.7,34
11218,"Windsor Terrace, Kensington",11222,Greenpoint,driving,9.0,27
11218,"Windsor Terrace, Kensington",11222,Greenpoint,bicycling,7.4,43
11218,"Windsor Terrace, Kensington",11223,"Gravesend, Homecrest",driving,3.8,21
11218,"Windsor Terrace, Kensington",11223,"Gravesend, Homecrest",bicycling,4.4,26
11218,"Windsor Terrace, Kensington",11224,Coney Island,driving,11.1,23
11218,"Windsor Terrace, Kensington",11224,Coney Island,bicycling,6.4,38
11218,"Windsor Terrace, Kensington",11225,"Prospect Lefferts Gardens, Wingate",driving,2.2,16
11218,"Windsor Terrace, Kensington",11225,"Prospect Lefferts Gardens, Wingate",bicycling,2.2,13
11218,"Windsor Terrace, Kensington",11226,Flatbush,driving,2.1,16
11218,"Windsor Terrace, Kensington",11226,Flatbush,bicycling,2.1,14
11218,"Windsor Terrace, Kensington",11228,Dyker Heights,driving,3.3,18
11218,"Windsor Terrace, Kensington",11228,Dyker Heights,bicycling,3.9,21
11218,"Windsor Terrace, Kensington",11229,"Sheepshead Bay, Madison",driving,5.1,25
11218,"Windsor Terrace, Kensington",11229,"Sheepshead Bay, Madison",bicycling,5.2,31
11218,"Windsor Terrace, Kensington",11230,Midwood,driving,2.9,14
11218,"Windsor Terrace, Kensington",11230,Midwood,bicycling,2.9,17
11218,"Windsor Terrace, Kensington",11231,"Carroll Gardens, Red Hook",driving,3.2,11
11218,"Windsor Terrace, Kensington",11231,"Carroll Gardens, Red Hook",bicycling,3.4,20
11218,"Windsor Terrace, Kensington",11232,"Sunset Park, Industry City",driving,1.9,9
11218,"Windsor Terrace, Kensington",11232,"Sunset Park, Industry City",bicycling,2.2,13
11218,"Windsor Terrace, Kensington",11233,"Bedford-Stuyvesant, Ocean Hill",driving,5.7,29
11218,"Windsor Terrace, Kensington",11233,"Bedford-Stuyvesant, Ocean Hill",bicycling,5.2,30
11218,"Windsor Terrace, Kensington",11234,"Marine Park, Mill Basin",driving,20.8,31
11218,"Windsor Terrace, Kensington",11234,"Marine Park, Mill Basin",bicycling,7.6,43
11218,"Windsor Terrace, Kensington",11235,"Brighton Beach, Manhattan Beach",driving,13.9,25
11218,"Windsor Terrace, Kensington",11235,"Brighton Beach, Manhattan Beach",bicycling,6.3,37
11218,"Windsor Terrace, Kensington",11236,"Canarsie, Bergen Beach",driving,18.9,31
11218,"Windsor Terrace, Kensington",11236,"Canarsie, Bergen Beach",bicycling,5.9,35
11218,"Windsor Terrace, Kensington",11238,"Prospect Heights, Clinton Hill",driving,3.3,17
11218,"Windsor Terrace, Kensington",11238,"Prospect Heights, Clinton Hill",bicycling,3.5,20
11218,"Windsor Terrace, Kensington",11239,Starrett City,driving,20.5,32
11218,"Windsor Terrace, Kensington",11239,Starrett City,bicycling,7.9,43
11219,Borough Park,11201,"Brooklyn Heights, DUMBO",driving,10.5,30
11219,Borough Park,11201,"Brooklyn Heights, DUMBO",bicycling,6.1,34
11219,Borough Park,11203,"East Flatbush, Erasmus",driving,4.4,30
11219,Borough Park,11203,"East Flatbush, Erasmus",bicycling,4.8,29
11219,Borough Park,11204,"Bensonhurst, Mapleton",driving,1.4,9
11219,Borough Park,11204,"Bensonhurst, Mapleton",bicycling,1.4,9
11219,Borough Park,11205,"Fort Greene, Clinton Hill",driving,9.1,33
11219,Borough Park,11205,"Fort Greene, Clinton Hill",bicycling,6.2,36
11219,Borough Park,11206,"Williamsburg, Bushwick",driving,10.9,38
11219,Borough Park,11206,"Williamsburg, Bushwick",bicycling,7.7,45
11219,Borough Park,11207,"East New York, Cypress Hills",driving,15.6,39
11219,Borough Park,11207,"East New York, Cypress Hills",bicycling,7.7,43
11219,Borough Park,11208,"Cypress Hills, East New York",driving,16.5,39
11219,Borough Park,11208,"Cypress Hills, East New York",bicycling,8.4,47
11219,Borough Park,11209,Bay Ridge,driving,2.6,17
11219,Borough Park,11209,Bay Ridge,bicycling,2.8,17
11219,Borough Park,11210,"Flatbush, Midwood",driving,4.0,26
11219,Borough Park,11210,"Flatbush, Midwood",bicycling,4.0,23
11219,Borough Park,11211,Williamsburg,driving,9.4,29
11219,Borough Park,11211,Williamsburg,bicycling,7.4,44
11219,Borough Park,11212,Brownsville,driving,5.9,38
11219,Borough Park,11212,Brownsville,bicycling,6.1,35
11219,Borough Park,11213,Crown Heights,driving,5.5,32
11219,Borough Park,11213,Crown Heights,bicycling,5.3,32
11219,Borough Park,11214,"Bensonhurst, Bath Beach",driving,2.2,15
11219,Borough Park,11214,"Bensonhurst, Bath Beach",bicycling,3.0,17
11219,Borough Park,11215,"Park Slope, Gowanus",driving,3.6,19
11219,Borough Park,11215,"Park Slope, Gowanus",bicycling,4.0,23
11219,Borough Park,11216,"Bedford-Stuyvesant, Crown Heights",driving,5.8,34
11219,Borough Park,11216,"Bedford-Stuyvesant, Crown Heights",bicycling,5.2,33
11219,Borough Park,11217,"Park Slope, Boerum Hill",driving,4.7,25
11219,Borough Park,11217,"Park Slope, Boerum Hill",bicycling,4.7,26
11219,Borough Park,11218,"Windsor Terrace, Kensington",driving,1.7,11
11219,Borough Park,11218,"Windsor Terrace, Kensington",bicycling,1.7,10
11219,Borough Park,11220,"Sunset Park, Greenwood",driving,1.2,8
11219,Borough Park,11220,"Sunset Park, Greenwood",bicycling,1.2,8
11219,Borough Park,11221,"Bedford-Stuyvesant, Bushwick",driving,7.7,44
11219,Borough Park,11221,"Bedford-Stuyvesant, Bushwick",bicycling,7.3,43
11219,Borough Park,11222,Greenpoint,driving,11.3,36
11219,Borough Park,11222,Greenpoint,bicycling,9.0,52
11219,Borough Park,11223,"Gravesend, Homecrest",driving,3.1,18
11219,Borough Park,11223,"Gravesend, Homecrest",bicycling,2.8,18
11219,Borough Park,11224,Coney Island,driving,5.7,23
11219,Borough Park,11224,Coney Island,bicycling,5.1,31
11219,Borough Park,11225,"Prospect Lefferts Gardens, Wingate",driving,3.8,26
11219,Borough Park,11225,"Prospect Lefferts Gardens, Wingate",bicycling,3.8,23
11219,Borough Park,11226,Flatbush,driving,3.3,25
11219,Borough Park,11226,Flatbush,bicycling,3.4,21
11219,Borough Park,11228,Dyker Heights,driving,1.9,11
